dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,base_price,distance,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2/17/2012,1,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,36,429,465,4,1.107671326,5.7,-73.982357,40.762498,-73.97321,40.755345
5/28/2012,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,2,4,6,4,1.435626213,5.3,-73.96707,40.769178,-73.954895,40.77821
8/8/2012,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173,4,1.375294556,10.5,-73.94402313,40.77595901,-73.95504761,40.78507996
2/21/2012,1,1,2,7,0,2,1,1,0.22,0.2727,0.64,0,6,273,279,4,1.564273957,4.9,-73.982095,40.774001,-73.975373,40.787111
8/13/2011,3,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.194,10,34,44,4,1.432903034,6.5,-73.98353,40.766992,-73.986255,40.779708
6/8/2011,2,0,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,55,225,280,4,3.083295776,11.3,-73.981154,40.729204,-74.007407,40.74851
5/2/2011,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518,8,4.5829328,11.5,-73.963511,40.761732,-73.917488,40.739776
6/20/2012,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7,4,0.847214753,5.3,-73.983415,40.761844,-73.990414,40.756375
12/16/2012,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132,4,1.400794422,5.7,-74.006055,40.733166,-74.002895,40.74553
2/26/2012,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,0,21,21,4,2.813683855,8.1,-73.952198,40.788107,-73.980767,40.774995
9/24/2012,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342,4,2.240909089,6.1,-74.008083,40.719238,-73.99832,40.737977
12/19/2011,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127,4,2.475132685,9.3,-73.995636,40.746573,-73.984437,40.767145
8/30/2012,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0,53,701,754,8,0.003983178,4.5,-73.972072,40.755692,-73.972082,40.755727
2/19/2011,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102,94,196,4,1.386465297,5.7,-73.99049,40.755982,-73.974202,40.75421
11/11/2012,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,180,324,504,8,5.336254248,16.5,-73.95485,40.76542,-74.00751,40.73877
1/12/2012,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,4,5.137801893,17,-73.954462,40.764046,-73.994593,40.729272
8/22/2012,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0,59,253,312,4,5.991734371,24.5,-74.01278,40.707952,-73.997932,40.760632
9/6/2011,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172,4,1.677506167,6.1,-74.005278,40.735298,-73.986698,40.729892
2/14/2012,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,5,72,77,4,1.655511753,6,-74.004935,40.729625,-74.016156,40.71741
1/3/2012,1,1,1,2,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,4,0,6.5,-73.998488,40.726303,-73.998488,40.726303
12/24/2012,1,1,12,3,0,1,1,1,0.2,0.2576,0.75,0,1,2,3,4,0,3.7,0,0,0,0
10/21/2012,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,8,0.967444861,4.5,-73.9265,40.765577,-73.937897,40.76451
1/4/2011,1,0,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,0,36,36,4,7.063627773,27,-73.987285,40.718622,-73.959295,40.778482
5/3/2011,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217,4,1.578678802,16,-73.996652,40.744495,-73.980253,40.737635
3/14/2011,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1,4,5.16661238,16.1,-73.959222,40.763282,-73.9633,40.716935
4/28/2012,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0,17,73,90,4,3.615502089,15.7,-73.974895,40.751455,-73.981754,40.783542
7/1/2011,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194,78,225,303,4,10.66286198,26.9,-73.863072,40.768622,-73.982145,40.736167
1/14/2011,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,4,0.778879587,5.5,-73.989692,40.735497,-73.982012,40.739392
7/3/2011,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,82,99,181,4,1.174288125,6,-74.00031,40.747961,-73.993636,40.757229
4/14/2012,2,1,4,1,0,6,0,1,0.4,0.4091,0.58,0.1343,10,60,70,4,1.598357699,7.7,-74.00145,40.717487,-74.017455,40.709785
3/3/2012,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,31,137,168,4,3.510893442,12.9,-73.985185,40.72777,-73.980605,40.759143
6/28/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,8,4.243275915,11.3,-73.993973,40.746577,-74.00506,40.709365
12/19/2011,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17,4,17.99032135,42.5,-73.795677,40.807722,-73.978683,40.724365
12/15/2012,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,0,11,11,4,0.962446039,5.7,-73.98637,40.74738,-73.975567,40.744572
12/12/2011,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0,3,42,45,4,0.889888089,5.3,-73.948001,40.77854,-73.958566,40.778483
9/23/2011,4,0,9,18,0,5,1,1,0.6,0.5,1,0,14,220,234,4,3.631738652,10.5,-73.954108,40.766901,-73.984133,40.743475
5/15/2011,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,18,51,69,4,3.896226425,7.3,-73.994009,40.76144,-73.972811,40.792574
4/29/2012,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0,15,67,82,4,0.742651522,4.5,-73.995331,40.739986,-73.987655,40.736707
9/27/2012,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0,41,255,296,4,2.699891084,12.5,-73.982332,40.768633,-73.983343,40.744372
8/27/2011,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18,4,6.62829109,16.5,-73.9952,40.731697,-73.94977,40.780347
10/29/2011,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7,4,0.919542876,4.9,-74.002707,40.72664,-73.991825,40.72722
10/26/2011,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,25,306,331,4,0.945300704,4.1,-73.990953,40.733067,-73.996235,40.72557
12/16/2011,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,75,4,4.522016719,15.5,-73.985132,40.76853,-74.002285,40.730008
2/13/2012,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,4,3.296078117,11,-73.97221375,40.76557159,-73.97958374,40.73646927
10/9/2011,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0,18,26,44,4,1.117200494,4.9,-73.998287,40.72749,-73.989854,40.735239
2/3/2012,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,22,148,170,4,5.755264606,11.3,-73.980196,40.726966,-73.956413,40.77547
5/27/2011,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81,4,3.515798807,7.3,-73.983758,40.74643,-73.963557,40.774088
6/13/2011,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,1,3,4,4,2.347251988,14.9,-73.955268,40.782767,-73.932382,40.794812
9/25/2012,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,5,189,194,4,9.452551134,30.9,-73.981942,40.763977,-73.870455,40.773607
8/6/2011,3,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,5,5,10,4,1.817001348,6.1,-73.98972,40.75238,-74.007553,40.743197
4/15/2011,2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,8,56,64,4,0.153870639,3.3,-73.995802,40.749905,-73.994543,40.750907
2/25/2011,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102,4,0.689906046,4.1,-73.991863,40.754275,-73.983796,40.753213
12/27/2011,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,6,109,115,4,2.326211301,12,-73.973857,40.764185,-73.994435,40.750242
8/4/2011,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,2,15,17,4,1.181325716,9,-73.991485,40.754599,-74.00497,40.751693
2/8/2011,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,3,61,64,4,0.069175259,2.5,-73.989142,40.720105,-73.988777,40.720662
12/7/2011,4,0,12,17,0,3,1,3,0.4,0.4091,1,0.3284,4,48,52,4,2.361549031,8.9,-73.98948,40.743287,-73.965692,40.754512
4/15/2011,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0,6,21,27,4,1.886136527,10.5,-73.978991,40.72375,-73.963046,40.711855
4/12/2011,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211,226,4,1.004730228,5.7,-74.000552,40.727492,-74.005037,40.719123
3/25/2012,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491,8,1.521583233,7,-74.002462,40.718762,-74.007071,40.705536
4/14/2011,2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,49,153,202,4,4.925940205,12,-73.984997,40.768466,-73.944564,40.800466
6/10/2012,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,148,265,413,4,20.31573375,49.57,-73.982483,40.75674,-73.789985,40.64691
10/17/2012,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0,60,168,228,4,0,8.5,0,0,0,0
12/5/2011,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,4,1.485815257,4.5,-73.947035,40.776027,-73.955498,40.764307
1/22/2011,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,4,1.807773055,7.3,-73.977897,40.762802,-73.99153,40.750252
7/20/2012,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,4,2.017829897,5.3,-73.986402,40.754723,-73.998898,40.739248
3/2/2012,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,4,2.661306376,6.9,-73.967425,40.755712,-73.983035,40.734913
9/16/2011,3,0,9,9,0,5,1,1,0.46,0.4545,0.55,0.2537,21,189,210,4,2.565476979,9.3,-73.971088,40.792648,-73.968405,40.769673
5/19/2012,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586,8,1.699291439,6.7,-73.959669,40.779718,-73.976259,40.788413
3/25/2011,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,23,202,225,4,2.224062384,7.3,-73.979345,40.77663,-73.973842,40.757074
9/2/2011,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,78,377,455,4,2.444438075,9,-73.98088,40.779967,-73.953747,40.78777
3/17/2012,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30,4,3.297802882,13,-74.008125,40.738935,-73.980522,40.759953
5/30/2012,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,4,32,36,4,9.187061932,19,-73.988834,40.76428,-73.941405,40.838664
7/30/2011,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,4,1.020957405,5.5,-73.976474,40.765048,-73.964665,40.762986
10/2/2012,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86,4,3.503239862,8.1,-73.996068,40.732605,-73.980675,40.761862
8/23/2012,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,8,3.063332876,9.3,-73.973211,40.760752,-73.974265,40.788281
5/3/2012,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.194,55,467,522,8,4.83859059,18,-73.997845,40.721235,-73.988257,40.764125
3/9/2012,1,1,3,1,0,5,1,3,0.56,0.5303,0.52,0.4925,4,22,26,4,2.101719906,12,-73.984227,40.766897,-73.96239,40.776037
7/14/2012,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,269,363,632,8,2.298292303,7.3,-73.968534,40.752603,-73.992625,40.742916
4/28/2011,2,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836,9,45,54,4,1.232009965,4.9,-73.95554,40.781958,-73.962196,40.772095
2/1/2012,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1,4,4.31212372,16.1,-73.789506,40.64704,-73.815622,40.680364
3/25/2011,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,0,5,5,4,5.965205389,12.9,-73.978602,40.76412,-74.008858,40.715637
4/29/2011,2,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896,25,88,113,4,0.641567564,4,-73.9619751,40.7761116,-73.95484924,40.77407455
3/14/2012,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121,4,4.617762457,15.3,-74.006636,40.751407,-73.954979,40.765281
4/2/2011,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16,18,4,3.653636646,11.7,-73.954497,40.769857,-73.984315,40.746007
5/27/2011,2,0,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,25,116,141,4,14.98361076,25.3,-74.001343,40.74132,-73.928619,40.864267
12/22/2011,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0,12,130,142,4,3.068468449,8.9,-73.993112,40.719911,-73.956729,40.720723
1/23/2012,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0,8,114,122,4,0.756301196,6,-73.978778,40.753502,-73.973247,40.748147
5/31/2011,2,0,5,12,0,2,1,1,0.86,0.803,0.47,0.1343,37,125,162,4,1.234712046,6,-73.99578,40.716218,-74.009132,40.72078
5/5/2012,2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,187,241,428,4,1.497424725,6.5,-74.003665,40.736906,-73.997843,40.724187
6/27/2011,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0,79,512,591,8,2.058895068,7.5,-73.97733,40.74948,-73.987669,40.732709
1/5/2011,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,3,40,43,4,1.98336412,16.5,-74.00399017,40.74797821,-73.98319244,40.75632858
11/8/2011,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466,4,0.826285305,4.9,-73.983249,40.734655,-73.991278,40.738918
2/11/2012,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,5,43,48,4,4.465959468,9.7,-73.962981,40.766443,-73.98893,40.731434
9/3/2012,3,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,165,335,500,8,2.922208976,7.7,-73.97935,40.784608,-73.963933,40.808145
4/25/2011,2,0,4,2,0,1,1,1,0.54,0.5152,1,0.0896,1,9,10,4,6.284003203,19,-73.968675,40.799103,-73.935898,40.849863
1/7/2012,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,4,9.336946236,16.9,-73.990057,40.756307,-73.949604,40.834464
3/22/2012,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318,4,2.486501884,10.5,-74.002198,40.739608,-73.987342,40.720295
10/10/2012,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175,4,2.119606343,8.9,-73.99633,40.753225,-73.978895,40.766963
10/26/2011,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,11,59,70,4,0,7.5,-73.995892,40.746454,-73.995892,40.746454
11/6/2011,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0,5,4,9,4,0.905758979,5.5,-74.005583,40.740728,-74.003423,40.748705
12/18/2011,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135,4,4.040274621,10.9,-73.964958,40.775261,-73.949661,40.809689
7/2/2012,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,4,0,8.1,0,0,0,0
2/11/2012,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,0,9,9,4,1.806514125,5.7,-73.967598,40.756242,-73.953277,40.76833
12/6/2011,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,4,5.88739753,18.1,-74.008134,40.748631,-73.952349,40.780512
5/10/2012,2,1,5,15,0,4,1,1,0.54,0.5152,0.37,0.3881,79,192,271,4,4.862325697,10.9,-73.95394,40.781298,-73.994423,40.75014
9/27/2012,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,73,399,472,4,3.95038198,8.9,-73.939093,40.805102,-73.956073,40.771995
12/19/2011,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159,4,5.635505074,13.5,-73.981627,40.78042,-74.008465,40.734012
1/28/2012,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10,4,1.414340249,5,-74.00269,40.739438,-73.994579,40.75057
9/3/2011,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,22,65,87,4,1.129762134,5.3,-73.958749,40.781019,-73.945876,40.778165
12/13/2012,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114,4,1.659153627,7.7,-73.98779,40.721226,-73.992425,40.735723
9/28/2012,4,1,9,7,0,5,1,2,0.56,0.5303,0.94,0,10,384,394,4,2.595851264,9,-73.969465,40.79798,-73.982315,40.776767
6/22/2012,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,31,171,202,4,2.869945045,16.1,-73.988568,40.732097,-73.957498,40.742657
2/9/2012,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,8,287,295,4,1.055383844,4.9,-73.966597,40.794345,-73.965682,40.803808
10/30/2011,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,18,74,92,4,1.256306222,5.5,-73.999432,40.749066,-73.995077,40.738264
12/31/2012,1,1,12,19,0,1,1,2,0.26,0.2576,0.6,0.1642,11,108,119,4,21.38149769,57.33,-73.781127,40.645007,-73.981802,40.762515
6/5/2012,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,30,680,710,8,1.839894771,8.5,-73.956606,40.771111,-73.977111,40.776811
6/25/2011,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95,4,4.009703354,9.5,-73.981932,40.777668,-73.960058,40.809688
7/6/2012,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,4,1.938520292,7.5,-73.95310211,40.7887001,-73.95677948,40.80590439
12/22/2012,1,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,15,99,114,4,0,6.9,-73.982432,40.745747,-73.982432,40.745747
11/20/2012,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,11,224,235,4,1.77532511,7.5,-73.991995,40.74499,-73.986237,40.729637
8/11/2012,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,227,304,531,8,2.005888635,8.1,-73.988988,40.777013,-73.997445,40.760155
2/23/2012,1,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194,11,549,560,8,2.364525531,6.1,-74.006642,40.738927,-74.010828,40.717907
7/21/2012,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,4,0.880863821,5.7,-73.966612,40.759278,-73.975773,40.755462
10/31/2011,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0,0,18,18,4,4.179409989,14.1,-73.987365,40.738572,-73.977218,40.775352
3/8/2012,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,27,206,233,4,1.675506062,5.7,-73.989807,40.74123,-73.993917,40.726492
7/13/2012,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59,4,1.408444368,7,-73.95906,40.781061,-73.96206,40.768604
12/28/2011,1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627,24,135,159,4,3.541864255,12,-73.985652,40.72212,-73.970955,40.751952
10/16/2012,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3,4,3.35329609,11.5,-73.95511627,40.76898956,-73.98423767,40.74843979
5/18/2011,2,0,5,5,0,3,1,1,0.52,0.5,1,0.2239,0,9,9,4,4.2763286,12.1,-73.870936,40.773703,-73.914269,40.753681
8/25/2011,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0,21,126,147,4,8.185537621,26.67,-73.958063,40.760414,-73.861443,40.768181
9/7/2012,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792,8,1.234575271,4.5,-73.98674,40.755362,-73.995713,40.764137
6/24/2012,3,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,227,329,556,8,3.145310797,10.1,-73.984556,40.742882,-73.959081,40.763551
2/15/2011,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,1,2,3,4,2.812763304,7.7,-73.981019,40.781874,-73.981997,40.756597
5/7/2011,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,26,94,120,4,7.559944189,25,-73.95166,40.772657,-74.010583,40.721405
2/27/2011,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,4,4.916913309,19,-73.97402,40.762828,-73.940839,40.726467
9/2/2012,3,1,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,249,208,457,4,3.353691218,14,-73.988594,40.753364,-73.989319,40.723218
6/3/2011,2,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,66,174,240,4,1.19689763,5,-73.987888,40.721048,-73.983132,40.731187
7/7/2011,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569,8,15.74537042,43.5,-73.98020935,40.78373337,-74.01134491,40.64415741
2/15/2011,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0,5,61,66,4,1.778567785,8,-74.01072693,40.71009064,-73.99810028,40.72290039
2/3/2011,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582,2,67,69,4,3.166510908,8.7,-73.977984,40.754546,-73.958947,40.779093
4/22/2012,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,7,70,77,4,0.619663371,3.7,-73.970892,40.755915,-73.966747,40.760517
4/24/2011,2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836,205,236,441,4,11.04146627,20.5,-73.965723,40.758641,-73.937824,40.855636
9/9/2011,3,0,9,14,0,5,1,1,0.72,0.697,0.74,0.0896,29,119,148,4,15.58245692,34,-73.97489929,40.75109482,-73.90854645,40.8818779
7/5/2012,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,4,9.24275101,52.83,-73.8730545,40.774086,-73.98272705,40.77149582
8/26/2012,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,4,1.837191764,6.1,-73.978945,40.76707,-73.977897,40.783568
2/19/2011,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36,91,127,4,1.626577673,8.5,-73.976877,40.759192,-73.991685,40.74981
3/28/2011,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,6,104,110,4,0.257808611,20,-73.893177,40.790756,-73.892578,40.788483
5/11/2011,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3,4,4.469671452,10.5,-73.985881,40.7383,-73.96499,40.775237
9/14/2012,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,4,7.751366499,26.5,-73.776747,40.645265,-73.813803,40.709035
4/9/2011,2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0,51,91,142,4,2.046724849,8,-73.96178436,40.7595787,-73.97894287,40.7726059
12/8/2012,4,1,12,21,0,6,0,2,0.36,0.3788,1,0,34,175,209,4,2.809332838,10.6,-73.994279,40.690409,-74.016739,40.709063
6/26/2011,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,14,64,78,4,1.107503602,4.5,-73.965372,40.759256,-73.97487,40.752373
2/15/2012,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,4,3.274649106,9.7,-73.977829,40.788979,-73.967935,40.760508
5/18/2011,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,3,9,12,4,7.658077301,20.5,-73.968619,40.766432,-74.008559,40.704591
9/22/2012,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,250,404,654,8,3.156710886,9.3,-73.982229,40.731822,-73.980239,40.760162
8/21/2012,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625,8,4.979622933,18.5,-74.005385,40.707002,-73.992793,40.750742
4/4/2011,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133,173,4,0.422459184,5,-73.982751,40.762738,-73.978354,40.764564
1/9/2012,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,4,9.474945572,34,-73.863506,40.769985,-73.97582,40.765446
9/30/2011,4,0,9,18,0,5,1,1,0.58,0.5455,0.49,0.3582,62,449,511,8,7.24906902,23.5,-73.992028,40.75497,-73.912663,40.780157
2/3/2012,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77,4,0.539025257,4.5,-73.980909,40.774585,-73.98136,40.779419
11/13/2011,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,93,226,319,4,2.104585029,8,-73.985217,40.742177,-73.99998,40.726917
9/2/2011,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28,32,4,0.086488698,26.5,-73.977765,40.766177,-73.977982,40.766937
5/28/2012,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,158,247,405,4,0.939709817,5.5,-74.004822,40.741812,-74.007312,40.733577
9/7/2011,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,1,12,13,4,0.877802497,6.1,-73.98795,40.757852,-73.988227,40.749963
4/15/2011,2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,26,92,118,4,0.723196525,4.9,-73.970442,40.764695,-73.961907,40.765392
12/14/2012,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417,4,1.785923363,5.3,-73.993085,40.752002,-73.980337,40.76483
8/16/2011,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,0,5,5,4,2.047066487,8.1,-73.99097,40.742158,-73.977728,40.72673
1/30/2012,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,2,179,181,4,4.441598517,20.33,-73.994718,40.750306,-73.950511,40.728566
4/25/2012,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219,4,0.968692475,4.5,-73.955282,40.768865,-73.949683,40.776472
2/26/2011,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,4,2.066952738,7,-74.002792,40.760515,-74.004415,40.741973
2/14/2012,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,0,2,2,4,2.439237262,7.7,-73.987145,40.722568,-74.005402,40.739583
10/26/2012,4,1,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,4,1.219877276,7.3,-73.990575,40.746117,-74.003227,40.751447
3/3/2012,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,4,10.37501396,33.07,-73.862764,40.769064,-73.984033,40.752842
4/28/2012,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26,4,9.012328238,36.5,-73.873068,40.774183,-73.978847,40.762062
