fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance
20.5,-74.01159668,40.70290756,-73.972229,40.76314545,2,7.476847547
9.3,-73.9927,40.7372,-73.9683,40.7624,1,3.47621603
8.5,-73.990387,40.73118,-74.0021,40.70805,2,2.755729707
8.1,-73.990138,40.740232,-73.99523,40.718407,1,2.465241443
5,-73.980617,40.74487,-73.98711,40.749577,5,0.757287684
5.3,-73.99201,40.755538,-73.99796,40.755995,5,0.503896758
5.3,-73.988323,40.722913,-74.002315,40.729572,1,1.392726175
6.9,-73.982628,40.771032,-73.984127,40.748062,2,2.558068759
8.5,-73.948403,40.78258,-73.968905,40.787675,1,1.817287993
6.5,-73.975256,40.756147,-73.960543,40.775509,1,2.484841625
29,-74.00324,40.733577,-73.94855,40.723342,1,4.748372724
21,-73.978553,40.766717,-74.016195,40.711052,6,6.957015736
14.5,-73.947043,40.780107,-73.989034,40.751587,2,4.751534918
32.9,-73.982762,40.769003,-73.87262,40.774533,1,9.298314229
6.1,-73.978292,40.782962,-73.961085,40.806684,1,3.010254878
13,-73.985802,40.777477,-73.987414,40.754369,1,2.573883976
15,-73.9942,40.751005,-73.97559,40.759188,1,1.813055291
4.9,-73.968848,40.759129,-73.976118,40.765747,1,0.957604915
8.9,-73.981872,40.760252,-74.002232,40.740567,5,2.781628353
8.1,-73.993127,40.736777,-74.010699,40.720116,1,2.372382206
6,-73.986575,40.75505,-73.980971,40.765857,1,1.291459094
57.33,-73.79025,40.643705,-74.00227,40.734542,1,20.53900368
8,-73.974292,40.793455,-73.978205,40.778272,1,1.720655382
8.5,-73.959937,40.780397,-73.974948,40.798193,1,2.348669417
8.9,-73.976061,40.75818,-73.948436,40.78255,1,3.572536344
10.5,-73.96501,40.769925,-73.968125,40.778048,5,0.940848166
10.1,-74.010347,40.720153,-73.99492,40.769032,2,5.59007518
49.8,-73.983851,40.761851,-73.783129,40.643785,3,21.42281506
5,-73.98371124,40.74961853,-73.99261475,40.74286652,1,1.061587368
6,-73.95761871,40.76677322,-73.95582581,40.77876663,1,1.342546409
13.3,-73.99771,40.756485,-73.987518,40.721337,1,4.002755424
7,-73.97834778,40.76491165,-73.98352814,40.76810837,1,0.562923201
10.5,-73.999733,40.73322,-73.985659,40.759156,2,3.119132676
56.8,-73.978817,40.761517,-73.789255,40.642677,1,20.74225318
14.5,-73.984045,40.748432,-74.009758,40.722695,1,3.590501424
11.3,-74.005448,40.725823,-74.005942,40.725048,2,0.095734056
6.5,-73.970799,40.751642,-73.980333,40.748303,1,0.885065712
5.7,-73.99171,40.731902,-73.97907,40.745213,1,1.823988849
13,-73.961407,40.716362,-73.994242,40.694847,1,3.659561823
22,-73.968087,40.75514,-73.952622,40.823312,5,7.69379112
18.5,-73.980992,40.744531,-73.948478,40.778086,1,4.629674824
14.1,-73.957312,40.776963,-73.990408,40.751271,2,3.992571074
4.5,-73.952804,40.782491,-73.961038,40.774978,2,1.085967588
24,-73.874483,40.774095,-73.967098,40.711603,1,10.45145981
25.7,-73.979952,40.726656,-73.951914,40.813041,1,9.894618589
3.3,-73.998082,40.741128,-73.993909,40.739392,1,0.401207712
8.5,-73.954353,40.779059,-73.985525,40.755313,1,3.724528485
5.3,-74.003192,40.732796,-73.999881,40.719227,1,1.534866338
4.5,-73.982442,40.742135,-73.992495,40.738278,1,0.949657588
3.7,-73.987127,40.733377,-73.981355,40.74125,2,1.001758038
8.1,-73.976809,40.775044,-73.967976,40.762807,1,1.551230762
16.1,-74.00461,40.716322,-74.003732,40.658428,2,6.439965749
12.9,-73.979746,40.781009,-73.980523,40.738272,1,4.754080119
8.1,-73.989393,40.726381,-73.997417,40.714365,2,1.497963971
9.5,-73.957788,40.781995,-73.96262,40.764742,1,1.961736845
23.5,-73.944145,40.702737,-73.913985,40.77846,2,8.797821733
2.5,0,0,-74.005433,40.726685,2,8670.02583
11,-73.95822,40.768717,-73.989314,40.739968,1,4.133957713
6.1,-73.984847,40.761632,-73.965846,40.754548,2,1.784308351
28,-73.87093,40.773787,-73.966003,40.755425,1,8.265758622
10,-73.99276,40.751162,-73.98098,40.752827,1,1.009727278
10.1,-73.987997,40.737872,-73.988583,40.757525,1,2.186557576
7.7,-73.982377,40.739743,-73.959688,40.758598,5,2.837907081
8,-73.976248,40.760885,-73.991236,40.750376,1,1.720791602
6.1,-73.953432,40.766765,-73.968447,40.7649,1,1.281817313
20.5,-73.98646,40.751527,-73.953732,40.787725,1,4.879750764
9.5,-74.003197,40.744075,-74.00067,40.726062,1,2.014871292
7,-73.95893,40.763626,-73.973753,40.759813,1,1.3188764
8.5,-73.98732,40.738957,-74.004458,40.707322,1,3.803786329
7.5,-73.964127,40.792641,-73.979984,40.782037,2,1.781719617
11.5,-73.95744324,40.76170349,-73.97323608,40.78707886,1,3.120277475
7.7,-73.998418,40.735472,-74.01432,40.713072,1,2.829258533
6.1,-73.978192,40.745775,-73.975422,40.73007,2,1.762394984
38.5,-73.977473,40.746538,-73.851405,40.689473,2,12.37920339
11.5,-73.98195648,40.76792145,-73.97608948,40.7951889,2,3.072944746
6,-73.980914,40.779513,-73.970524,40.796703,1,2.102741964
17,-74.016361,40.712852,-73.984364,40.729531,1,3.273761258
7.5,-73.988477,40.739202,-74.001812,40.740582,1,1.13426312
5.5,-73.97361755,40.78464127,-73.97045135,40.79611969,1,1.304287868
6.9,-73.979605,40.752025,-73.993742,40.756685,1,1.299049064
3,-73.994313,40.735362,-73.997212,40.73681,1,0.29264087
12.5,-73.998881,40.734511,-73.971341,40.760929,1,3.744366088
17,0,0,0,0,1,0
38.8,-73.97462,40.756922,-73.864002,40.767872,1,9.398609689
6,-74.000405,40.71857,-74.00004,40.726592,1,0.892816073
6.5,-73.980695,40.742047,-73.97293,40.759006,1,1.996601363
14.5,-73.977567,40.778957,-73.991272,40.72782,1,5.803998462
2.5,-73.99872,40.624708,-73.99872,40.624708,1,0
4.1,-73.993962,40.735152,-74.00358,40.732207,1,0.874330659
13.3,-74.005752,40.717735,-73.962639,40.766952,2,6.570372556
6,-74.003502,40.738745,-73.993317,40.752022,3,1.708095364
6.5,-73.987437,40.738262,-73.975865,40.74594,1,1.296303421
12.5,-74.006545,40.716519,-73.993427,40.752308,1,4.131492023
21.5,-73.965747,40.77121,-74.005188,40.729157,1,5.738005874
49.57,-73.782215,40.644272,-73.782217,40.64427,2,0.000279249
38.1,-74.00761,40.725875,-73.867393,40.859275,1,18.96281751
10.1,-73.993027,40.725563,-73.958591,40.717069,1,3.052834817
4.5,-73.966902,40.76209,-73.972658,40.761098,1,0.497332673
5.3,-73.987885,40.749152,-73.975165,40.759095,3,1.540075733
8,-74.004978,40.719012,-74.006807,40.706832,1,1.363527099
7.7,-73.999556,40.738662,-73.979409,40.727603,1,2.096818064
7.5,-73.986717,40.76152,-73.968675,40.796662,2,4.193837566
5.5,-73.95622253,40.78130722,-73.9595108,40.77655029,1,0.59721644
7.7,-73.997631,40.724238,-74.009196,40.710869,1,1.778162477
8.1,-73.978894,40.763859,-73.946947,40.779657,1,3.213997129
5.5,-73.976995,40.763962,-73.978033,40.757489,1,0.725282311
6.5,-73.98194122,40.74060822,-73.99118042,40.748909,1,1.207757173
4.5,-73.99758,40.729132,-73.991998,40.725226,1,0.640429349
7,-73.945542,40.774462,-73.957452,40.783008,1,1.381987792
17.5,-73.961757,40.76281,-73.999328,40.7493,1,3.504154564
4.9,-73.96498,40.759943,-73.971154,40.764252,2,0.707300869
6,-73.963967,40.808232,-73.972693,40.793455,1,1.800383834
4.5,-73.99303,40.762935,-73.99059,40.757643,5,0.623492633
10.5,-73.97248,40.784842,-73.954747,40.775662,1,1.809247663
8.9,-74.005798,40.741247,-74.01719,40.705187,1,4.124308021
6.1,-74.00186,40.737772,-74.009763,40.714795,5,2.641123513
14.5,-74.002285,40.73961,-73.952757,40.779637,1,6.102002479
6.1,-73.993656,40.74735,-73.982864,40.742636,2,1.049770246
5.7,-73.954327,40.764005,-73.956155,40.775967,1,1.339412461
8,-73.989647,40.74729,-73.985648,40.735408,5,1.363925399
5.5,-73.963307,40.798379,-73.97504,40.78278,1,1.996685401
52,-73.985722,40.749696,-73.973577,40.74901,1,1.02623477
49.8,-73.972822,40.793295,-73.782862,40.64395,2,23.07386776
49.8,-73.95403,40.74158,-73.995527,40.742962,1,3.500479237
16,0,0,0,0,1,0
16.5,-73.979962,40.759952,-73.99467,40.723662,1,4.222552816
4.5,0,0,0,0,1,0
11.3,-73.972412,40.78123,-73.989187,40.758375,5,2.908510127
10,-73.947073,40.779932,-73.96799,40.765642,2,2.372945278
16.5,-74.003815,40.743057,-73.948877,40.778277,1,6.063854627
8.9,-73.996439,40.725517,-73.976375,40.751634,2,3.361295791
6.9,-73.971638,40.763382,-73.953767,40.783715,1,2.716811197
5,-73.921155,40.766861,-73.913181,40.765184,1,0.697174958
4,-73.991992,40.714875,-73.997173,40.714412,1,0.439828369
5.7,-73.977655,40.748835,-73.991915,40.754223,1,1.342739536
2.9,-73.964774,40.772788,-73.963266,40.774752,1,0.252701327
52,-73.789985,40.646382,-74.03497,40.611455,1,21.04263901
10.5,-73.959742,40.773777,-73.988177,40.748772,1,3.670791515
38.83,-73.97881,40.764147,-73.86535,40.770732,3,9.586088456
4.5,-74.000125,40.747762,-74.005557,40.73871,5,1.10603033
7,-73.992318,40.724933,-73.981101,40.741954,1,2.116174138
12.9,-73.954191,40.764029,-73.918043,40.766876,1,3.061681617
7.3,-73.978279,40.724843,-74.00277,40.723674,2,2.068594752
4.9,-73.985125,40.74187,-73.996269,40.737978,1,1.034148947
5.5,-73.983752,40.737981,-73.975042,40.748834,1,1.412815953
13.5,-73.963305,40.757785,-73.945842,40.781722,1,3.041870291
22,-74.016847,40.704765,-73.975607,40.748965,1,6.021203115
11,-73.873207,40.774149,-73.920299,40.764046,1,4.123106962
5,-73.995414,40.733265,-73.991471,40.727619,1,0.710524507
9.7,-74.008163,40.73873,-73.9903,40.767205,1,3.506712851
4.9,-73.955322,40.78284,-73.955797,40.773673,0,1.020428493
9.5,-74.004614,40.724284,-73.977553,40.746468,1,3.360142238
6.5,0,0,0,0,1,0
8.5,-73.95664978,40.77500916,-73.96678925,40.76708221,6,1.227573635
5.5,-73.98101,40.78174,-73.989225,40.77622,1,0.925063824
10.5,-73.978015,40.759927,-73.956005,40.768142,1,2.067173792
4.5,-73.998965,40.73831,-73.997162,40.747027,2,0.981423844
4.9,-73.996958,40.722988,-74.005807,40.726383,5,0.83607355
7.3,-73.978321,40.753844,-73.982309,40.777037,1,2.601538285
5.3,-74.006924,40.703967,-74.012995,40.705742,1,0.548666145
14.1,-74.003605,40.720436,-73.985766,40.759837,1,4.633262123
6.5,-73.966418,40.770348,-73.955528,40.76583,1,1.04600914
3.7,-73.994448,40.690077,-73.988643,40.693565,3,0.624666541
11.7,-73.953996,40.770532,-73.986594,40.742354,1,4.16737913
9,-73.97764,40.752347,-73.970392,40.768867,2,1.93632581
10.1,-73.974353,40.763542,-73.990128,40.732237,1,3.727159889
49.8,-73.788127,40.647295,-73.978957,40.756305,5,20.14851321
8.1,-74.000338,40.717538,-74.00771,40.705213,1,1.505229817
7.3,-73.968412,40.786347,-73.952285,40.789819,1,1.411983795
5.7,-73.984797,40.763133,-73.975928,40.765276,2,0.784277005
10.5,-74.001972,40.734998,-73.981498,40.743742,1,1.980723536
8.1,-73.962563,40.79985,-73.98419,40.770172,5,3.770234865
28.5,-73.952827,40.772524,-74.000287,40.75857,1,4.288919288
14.9,-73.982682,40.775085,-74.00731,40.741228,2,4.299729081
13.7,-73.964307,40.773437,-73.989902,40.735977,1,4.691691781
7.3,-73.981596,40.769859,-73.9746,40.760504,1,1.19587538
5.5,-73.968589,40.75909,-73.97673,40.759161,1,0.685943126
11.5,-73.982061,40.775128,-73.974957,40.759715,1,1.815836939
8,-73.97602081,40.75501633,-73.9966507,40.7632637,1,1.965344411
4.9,-73.958259,40.768903,-73.954744,40.779351,1,1.199253011
3.7,-73.987802,40.752183,-73.985067,40.747572,1,0.562280539
13.5,-73.973522,40.792337,-73.942002,40.822752,5,4.299670397
10.5,-74.006277,40.73306,-73.977088,40.771765,1,4.958165083
10,-73.962393,40.778807,-73.979503,40.771362,2,1.662181137
11.5,-74.00406,40.741953,-73.979982,40.762617,2,3.065788239
16,-74.00696,40.75149,-74.00058,40.7211,1,3.422775615
8.9,-73.957668,40.77933,-73.983479,40.76042,2,3.025163687
4.5,-73.981177,40.779345,-73.973628,40.789612,1,1.30704618
9.5,-74.005328,40.721161,-73.984595,40.742348,1,2.933857287
5.3,-74.010468,40.703142,-73.999873,40.71414,5,1.514765949
4.1,-73.961373,40.760497,-73.954164,40.764079,1,0.726368665
8.1,-74.007816,40.733536,-73.986556,40.74004,1,1.93233754
18.1,-74.007673,40.705285,-73.974562,40.763668,1,7.068182866
9.7,-73.991003,40.733332,-73.986998,40.747792,1,1.643417149
6,-73.968658,40.770303,-73.982578,40.774702,1,1.270551371
5,-73.966568,40.795888,-73.970033,40.787512,1,0.976285998
6.9,-73.983952,40.74928,-73.97778,40.737878,2,1.370755565
14.5,-73.97987,40.765709,-74.001389,40.736309,1,3.739222838
14.1,-74.010005,40.771582,-74.003845,40.75982,1,1.407448696
6.9,-74.002667,40.734013,-73.988277,40.72334,1,1.697225823
16,-73.794116,40.657058,-73.794132,40.657039,1,0.002507808
6.5,-74.00007629,40.72861099,-73.98873138,40.72217178,6,1.194794916
3.3,-73.982188,40.776687,-73.974647,40.784025,1,1.034213168
6.5,-73.976504,40.757149,-73.988537,40.759387,2,1.043934584
5,-73.99292,40.737055,-74.001562,40.738412,2,0.743817898
6.1,-73.999728,40.733533,-73.984657,40.755913,1,2.794590519
57.33,-73.77672,40.645412,-73.978832,40.774932,1,22.31455961
5.3,-73.97712,40.759838,-73.981875,40.745338,1,1.66185333
10.9,-73.992332,40.748792,-73.966374,40.760099,3,2.522990097
4.1,-73.992253,40.763919,-73.99123,40.757765,1,0.689913099
11.3,-73.969548,40.800192,-73.979993,40.76463,5,4.052197116
5.5,-74.003637,40.747477,-73.99989,40.740652,1,0.82219608
10,-73.984235,40.75501,-73.955425,40.781094,1,3.782577356
4,-73.954767,40.78389,-73.958958,40.780905,1,0.484593801
2.9,-73.977417,40.757653,-73.974607,40.756757,1,0.256876935
6.9,-73.966327,40.761268,-73.98294,40.776795,1,2.222899842
8.9,-73.98913,40.756668,-73.96107,40.757225,2,2.365007592
4.5,-73.990909,40.739949,-73.993856,40.732722,1,0.841355209
4.5,-73.965037,40.761717,-73.968077,40.763042,5,0.29549159
12.9,-73.966769,40.76412,-73.96497,40.806619,1,4.72958408
5.3,-73.977092,40.776832,-73.985983,40.762642,2,1.747038892
6.9,-73.988254,40.74895,-73.98705,40.733678,1,1.701729726
16.1,-73.986585,40.725585,-73.936913,40.793967,5,8.681401487
26.9,-73.874558,40.774082,-73.96394,40.76601,1,7.582741207
6,-74.002417,40.728325,-73.991863,40.744282,1,1.9853128
6,-73.995635,40.744387,-74.002325,40.730406,1,1.654163146
14.5,-73.985221,40.763296,-73.96557,40.760494,2,1.684652794
3.3,-74.004287,40.72194,-73.998599,40.722939,1,0.492198333
9.7,-73.997032,40.722398,-73.98433,40.754394,1,3.71642588
4.5,-73.977092,40.75848,-73.968008,40.762297,2,0.87520822
15.5,-73.964517,40.767404,-74.003496,40.741095,1,4.398884983
15.5,-73.975655,40.792012,-73.951775,40.769527,1,3.209407631
14,-73.94877625,40.78249359,-73.98220062,40.75661087,2,4.026916554
66.3,-74.438233,40.99326,-74.185996,40.693874,2,39.48936792
14.1,-74.003545,40.707399,-73.981312,40.750071,1,5.102971735
18.5,-73.987118,40.73596,-73.95641,40.780902,2,5.628743279
12.1,-73.983423,40.7613,-74.009493,40.74775,1,2.663950583
11.7,-73.96669,40.765072,-73.978243,40.791957,1,3.144752075
3.5,-73.970932,40.788492,-73.973835,40.79204,1,0.464229346
10.5,-74.00344,40.743554,-73.974042,40.750274,3,2.587611436
20.5,-74.016064,40.711575,-73.983339,40.760979,1,6.148523212
2.5,-73.98641,40.76335,-73.98641,40.76335,1,0
21,-73.977208,40.733786,-73.978238,40.686617,1,5.247318689
9.5,-73.969977,40.765472,-73.95734,40.783072,6,2.228325554
13.3,0,0,0,0,5,0
8.9,-73.978465,40.758843,-74.004952,40.737495,2,3.258841478
10.5,-73.959055,40.814999,-73.957878,40.778607,1,4.049089203
4.5,-74.008646,40.735048,-74.006229,40.725949,1,1.032380972
24.5,-73.979269,40.761886,-74.002076,40.724702,1,4.560737677
27,-73.98755646,40.7336731,-73.95068359,40.82306671,1,10.41697979
8.5,-73.978135,40.73074,-73.977188,40.752542,1,2.426345708
9,-73.977865,40.784274,-73.962362,40.767125,2,2.311642701
9.5,-73.952838,40.786623,-73.957865,40.765458,1,2.391955745
6.5,-73.958882,40.709567,-73.98527,40.718643,1,2.443084876
19.7,-73.987122,40.73655,-73.902657,40.769043,2,7.982148509
30.9,-73.978438,40.737,-73.864842,40.770393,2,10.26691915
8.5,-73.983246,40.750915,-74.006032,40.735215,1,2.595553576
6.5,-73.994017,40.761638,-73.985845,40.744387,1,2.038633154
14.9,-73.968212,40.762212,-73.919958,40.755087,2,4.14206143
16.1,-73.970357,40.789113,-74.011695,40.707435,1,9.729941644
5.5,-73.789203,40.655194,-73.996509,40.737216,1,19.71985604
20.5,-73.989813,40.747356,-73.927147,40.762732,1,5.550155698
6.5,-73.983397,40.738183,-73.971395,40.758023,0,2.42751343
5,-73.977487,40.763365,-73.983377,40.7547,1,1.084058846
5,-73.98573,40.7681,-73.981444,40.778745,1,1.237859167
16.5,-74.006602,40.744235,-73.979251,40.751236,1,2.43277792
16,-73.95174408,40.77205658,-73.94265747,40.74713516,5,2.875777673
10.9,-73.977385,40.758089,-74.001467,40.720059,4,4.691766253
16.5,-74.010894,40.714426,-73.98337,40.756248,1,5.198188749
20.5,-73.98441,40.716667,-73.922238,40.767287,6,7.691175851
7.3,-73.9594,40.7703,-73.9663,40.7606,1,1.225553426
9,-73.99384308,40.71469116,-73.99707031,40.71773148,3,0.434036157
15.5,-73.997507,40.721777,-74.000732,40.676375,1,5.057374435
5,-73.995087,40.760146,-73.982215,40.763185,1,1.135914756
57.33,-74.00775,40.741277,-73.790292,40.64676,2,21.13891124
10.5,-73.979982,40.762695,-73.962557,40.804685,1,4.895677882
9.5,-74.008117,40.748635,-74.01037,40.718968,3,3.305314703
4.1,-73.99093,40.765603,-73.982563,40.77027,1,0.875375121
12.1,-73.959546,40.767462,-73.993107,40.75767,2,3.029969194
7,-73.971542,40.750487,-73.988967,40.72994,1,2.716572158
4.9,-73.978556,40.724624,-73.988157,40.722875,1,0.83238899
4.9,-73.979307,40.752832,-73.978403,40.758903,1,0.679558412
11,-73.979658,40.758764,-73.95657,40.768108,1,2.205353816
5.5,-73.978007,40.74581,-73.98425,40.73341,2,1.476196124
7,-73.9894,40.756855,-73.992802,40.768222,1,1.296428105
3.7,-73.961353,40.765069,-73.96052,40.769931,1,0.545333233
6.5,-74.0098,40.7205,-74.009,40.7408,4,2.258972247
15.3,-73.99217,40.76432,-73.966214,40.762562,1,2.195435286
38.33,-73.977151,40.776857,-73.861551,40.768274,1,9.78427863
6.5,-73.980759,40.680705,-73.989813,40.690149,1,1.298706701
17,-74.001311,40.75699,-73.948801,40.797008,1,6.274962259
10.1,-74.00096,40.731835,-73.974342,40.751058,1,3.099003869
18.9,-74.010163,40.708902,-73.987847,40.749225,5,4.863594907
38.5,-73.862568,40.769065,-74.008287,40.705275,1,14.18351251
8.5,-73.983518,40.748147,-73.98987,40.725757,1,2.547325985
7,-73.97173,40.75715,-73.98541,40.747,1,1.613475668
8.5,-73.983267,40.741622,-74.001337,40.731072,1,1.922615387
7.7,-73.991197,40.751257,-73.975178,40.750687,1,1.35129068
5.7,-74.0029,40.760422,-73.988729,40.761702,2,1.202363179
4.5,-73.98384,40.72957,-73.989737,40.725755,2,0.653563485
7.7,-73.957788,40.761912,-73.976757,40.75214,1,1.932816178
45,-73.999081,40.754489,-73.863401,40.667613,1,14.9747142
8,-73.99563,40.720941,-73.961689,40.709743,2,3.120819813
4.5,-73.991315,40.751183,-74.003637,40.753584,1,1.072058683
5.7,-73.978617,40.748468,-73.975885,40.75505,2,0.767453778
9.7,-74.002097,40.734732,-73.972335,40.756477,2,3.484288668
10.9,-74.005771,40.736004,-73.989396,40.718013,1,2.431000856
5.7,-74.00722,40.727557,-73.994682,40.750242,1,2.735571038
4,-74.005432,40.736957,-73.99864,40.744997,1,1.061786111
4.9,-73.989897,40.750725,-73.988952,40.755345,3,0.520014215
31.2,-73.975427,40.757116,-73.86509,40.770561,1,9.415012547
13.3,-73.987699,40.757444,-73.996644,40.719542,1,4.282705861
11.7,0,0,0,0,1,0
8.9,-74.008557,40.72074,-73.981338,40.728984,1,2.470895183
4.5,-73.926383,40.808057,-73.93513,40.814371,1,1.017586984
20,-73.996222,40.738397,-73.945933,40.792682,2,7.376121485
7,-73.98642731,40.72238541,-73.99151611,40.73523331,1,1.492055335
4.5,-73.995892,40.74389,-74.004377,40.734933,5,1.226353204
16.5,-73.988522,40.737147,-73.986408,40.776832,1,4.417748017
12.9,-73.981384,40.780106,-73.971353,40.758763,1,2.519881696
34.1,-73.873254,40.773999,-73.983536,40.762902,1,9.37184213
57.33,-73.776477,40.64629,-73.776477,40.64629,2,0
8.9,-73.788498,40.65458,-73.752772,40.6617,1,3.11685628
13,-73.985717,40.767798,-73.959253,40.80919,1,5.115075967
9.7,-73.98011,40.75182,-73.950907,40.775948,1,3.640786456
11,-73.987055,40.744762,-74.007825,40.716325,3,3.615202715
5.5,-73.967705,40.75989,-73.95623,40.768088,1,1.328927327
4.9,-73.975245,40.763207,-73.963428,40.77076,1,1.302613791
9.3,-73.966555,40.769955,-73.97153,40.74431,3,2.883122501
8.5,-73.944602,40.815676,-73.917888,40.806313,1,2.478390315
4.5,-73.985247,40.727532,-73.979572,40.735312,1,0.988768073
11.3,-73.974097,40.759455,-74.009692,40.722595,1,5.080166608
13.7,-73.977078,40.750085,-74.01442,40.716932,1,4.848122091
6.9,-73.990062,40.756634,-73.971327,40.758445,1,1.591304856
8.1,-73.918489,40.754256,-73.969701,40.748919,1,4.355856987
11,-73.97427,40.756035,-73.96899,40.785887,1,3.350089245
6.9,-73.967169,40.756601,-73.980451,40.756584,2,1.119082778
